ID_MATRICULA;DT_NASCIMENTO;ESTADO_CIVIL;SEXO;DEFICIENCIA;COR_ETNIA;CIDADE_ORIGEM;CODIGO_CURSO;VERSAO_CURSO;DT_INGRESSO;FORMA_INGRESSO;MODALIDADE_INGRESSO;ANO_INGRESSO;PERIODO_INGRESSO;FORMA_EVASAO;DATA_EVASAO;DT_CONCLUSAO
1817;18/11/1987;Solteiro(a);M;Não possui deficiência;Branca;Uberlândia;1452BI;1097A;11/08/2008;Processo Seletivo: Vestibular;Não se aplica;2008;2° Semestre;Formado;18/04/2013;01/03/2013
1818;04/03/1989;Solteiro(a);M;Não possui deficiência;Branca;Uberlândia;1452BI;1097A;11/08/2008;Processo Seletivo: Vestibular;Não se aplica;2008;2° Semestre;Formado;18/11/2013;18/11/2013
1819;09/11/1990;Solteiro(a);M;Não possui deficiência;Não declarada;Uberlândia;1452BI;1097A;11/08/2008;Processo Seletivo: Vestibular;Não se aplica;2008;2° Semestre;Formado;30/08/2014;30/08/2014
1820;24/11/1987;Solteiro(a);M;;Parda;Uberlândia;1452BI;2010-2;12/08/2008;Processo Seletivo: Vestibular;Não se aplica;2008;2° Semestre;Desistente Oficial;04/11/2013;
1821;16/10/1989;Solteiro(a);F;Não possui deficiência;Não declarada;Uberlândia;1452BI;1097A;13/08/2008;Processo Seletivo: Vestibular;Não se aplica;2008;2° Semestre;Formado;24/02/2015;24/02/2015
1822;09/04/1989;Solteiro(a);M;Não possui deficiência;Branca;Uberlândia;1452BI;1097A;06/08/2008;Processo Seletivo: Vestibular;Não se aplica;2008;2° Semestre;Formado;09/11/2012;09/11/2012
1823;15/01/1990;Solteiro(a);M;Não possui deficiência;Não declarada;Uberlândia;1452BI;1097A;01/08/2008;Processo Seletivo: Vestibular;Não se aplica;2008;2° Semestre;Jubilamento;28/02/2015;
1824;12/04/1988;Solteiro(a);M;Não possui deficiência;Não declarada;Uberlândia;1452BI;1097A;06/08/2008;Processo Seletivo: Vestibular;Não se aplica;2008;2° Semestre;Formado;24/02/2015;24/02/2015
1825;28/06/1990;Solteiro(a);M;Não possui deficiência;Branca;Uberlândia;1452BI;2010-2;11/08/2008;Processo Seletivo: Vestibular;Não se aplica;2008;2° Semestre;Desistente Oficial;30/09/2013;
1826;04/04/1984;Solteiro(a);M;Não possui deficiência;Parda;Uberlândia;1452BI;1097A;06/08/2008;Processo Seletivo: Vestibular;Não se aplica;2008;2° Semestre;Formado;30/01/2014;15/03/2014
1827;26/03/1990;Solteiro(a);F;Não possui deficiência;Não declarada;Uberlândia;1452BI;1097A;11/08/2008;Processo Seletivo: Vestibular;Não se aplica;2008;2° Semestre;Formado;26/08/2014;26/08/2014
1828;20/05/1988;Casado(a);M;Não possui deficiência;Branca;Uberlândia;1452BI;1097A;06/08/2008;Processo Seletivo: Vestibular;Não se aplica;2008;2° Semestre;Formado;18/04/2013;18/04/2013
1829;23/05/1991;Solteiro(a);M;Não possui deficiência;Não declarada;Uberlândia;1452BI;1097A;02/03/2009;Processo Seletivo: Vestibular;Não se aplica;2009;1° Semestre;Desistente Oficial;31/07/2009;
1830;23/05/1991;Solteiro(a);F;Não possui deficiência;Não declarada;Uberlândia;1452BI;1097A;02/03/2009;Processo Seletivo: PAIES;Não se aplica;2009;1° Semestre;Desistente Oficial;28/01/2010;
1831;14/02/1992;Solteiro(a);M;Não possui deficiência;Não declarada;Uberlândia;1452BI;1097A;02/03/2009;Processo Seletivo: PAIES;Não se aplica;2009;1° Semestre;Formado;17/02/2014;17/02/2014
1832;13/02/1991;Solteiro(a);M;Não possui deficiência;Não declarada;Uberlândia;1452BI;1097A;02/03/2009;Processo Seletivo: PAIES;Não se aplica;2009;1° Semestre;Formado;08/10/2014;08/10/2014
1833;23/10/1991;Solteiro(a);M;Não possui deficiência;Branca;Uberlândia;1452BI;1097A;02/03/2009;Processo Seletivo: PAIES;Não se aplica;2009;1° Semestre;Formado;22/07/2015;22/07/2015
1834;22/05/1991;Solteiro(a);M;Não possui deficiência;Branca;Uberlândia;1452BI;2010-2;02/03/2009;Processo Seletivo: PAIES;Não se aplica;2009;2° Semestre;Abandono;28/01/2011;
1835;10/03/1991;Solteiro(a);M;Não possui deficiência;Branca;Uberlândia;1452BI;1097A;02/03/2009;Processo Seletivo: Vestibular;Não se aplica;2009;1° Semestre;Desistente Oficial;27/07/2010;
1836;31/05/1991;Solteiro(a);M;Não possui deficiência;Branca;Uberlândia;1452BI;1097A;02/03/2009;Processo Seletivo: PAIES;Não se aplica;2009;1° Semestre;Formado;13/11/2012;14/11/2012
1837;09/12/1988;Solteiro(a);M;Não possui deficiência;Não declarada;Uberlândia;1452BI;2010-2;26/08/2008;Processo Seletivo: Vestibular;Não se aplica;2008;2° Semestre;Abandono;13/02/2015;
1838;06/11/1991;Solteiro(a);M;Não possui deficiência;Não declarada;Uberlândia;115728BN;2009-1;02/03/2009;Processo Seletivo: PAIES;Não se aplica;2009;1° Semestre;Jubilamento;06/03/2014;
1839;10/09/1991;Solteiro(a);M;Não possui deficiência;Branca;Uberlândia;115728BN;2009-1;02/03/2009;Processo Seletivo: PAIES;Não se aplica;2009;1° Semestre;Desistente Oficial;17/09/2012;
1840;20/03/1990;Solteiro(a);M;Não possui deficiência;Preta/Negra;Uberlândia;115728BN;2009-1;02/03/2009;Processo Seletivo: Vestibular;Não se aplica;2009;1° Semestre;Formado;25/08/2016;25/08/2016
1841;22/10/1985;Solteiro(a);M;Não possui deficiência;Parda;Uberlândia;115728BN;2009-1;02/03/2009;Processo Seletivo: Vestibular;Não se aplica;2009;1° Semestre;Abandono;12/06/2012;
1842;04/04/1991;Casado(a);M;Não possui deficiência;Preta/Negra;Uberlândia;115728BN;2009-1;02/03/2009;Processo Seletivo: PAIES;Não se aplica;2009;1° Semestre;Formado;30/09/2013;30/09/2013
1843;14/09/1988;Solteiro(a);M;Não possui deficiência;Branca;Uberlândia;115728BN;2009-1;02/03/2009;Processo Seletivo: Vestibular;Não se aplica;2009;1° Semestre;Formado;22/04/2013;22/04/2013
1844;23/01/1989;Solteiro(a);M;Não possui deficiência;Parda;Uberlândia;115728BN;2009-1;02/03/2009;Processo Seletivo: PAIES;Não se aplica;2009;1° Semestre;Formado;06/07/2015;06/07/2015
1845;11/11/1986;Casado(a);M;Não possui deficiência;Branca;Uberlândia;1452BI;1097A;02/03/2009;Processo Seletivo: Vestibular;Não se aplica;2009;1° Semestre;Desistente Oficial;19/11/2012;
1846;27/11/1990;Solteiro(a);M;Não possui deficiência;Não declarada;Uberlândia;1452BI;1097A;02/03/2009;Processo Seletivo: PAIES;Não se aplica;2009;1° Semestre;Formado;30/09/2013;30/09/2013
1847;29/08/1989;Solteiro(a);M;Não possui deficiência;Branca;Uberlândia;115728BN;2009-1;02/03/2009;Processo Seletivo: Vestibular;Não se aplica;2009;1° Semestre;Transferência Interna;18/08/2011;
1848;10/10/1989;Solteiro(a);M;Não possui deficiência;Branca;Uberlândia;115728BN;2009-1;02/03/2009;Processo Seletivo: Vestibular;Não se aplica;2009;1° Semestre;Desistente Oficial;24/10/2012;
1849;01/10/1990;Solteiro(a);M;Não possui deficiência;Não declarada;Uberlândia;115728BN;2009-1;02/03/2009;Processo Seletivo: PAIES;Não se aplica;2009;1° Semestre;Abandono;13/02/2015;
1850;12/08/1991;Solteiro(a);M;Não possui deficiência;Branca;Uberlândia;115728BN;2009-1;02/03/2009;Processo Seletivo: PAIES;Não se aplica;2009;1° Semestre;Formado;16/10/2014;16/10/2014
1851;03/04/1991;Solteiro(a);M;Não possui deficiência;Não declarada;Uberlândia;115728BN;2009-1;02/03/2009;Processo Seletivo: PAIES;Não se aplica;2009;1° Semestre;Desistente Oficial;26/03/2012;
1852;17/12/1990;Solteiro(a);M;Não possui deficiência;Não declarada;Uberlândia;115728BN;2009-1;02/03/2009;Processo Seletivo: PAIES;Não se aplica;2009;1° Semestre;Formado;09/10/2013;09/10/2013
1853;28/08/1990;Solteiro(a);F;Não possui deficiência;Não declarada;Uberlândia;115728BN;2009-1;02/03/2009;Processo Seletivo: PAIES;Não se aplica;2009;1° Semestre;Jubilamento;06/03/2014;
1854;14/08/1988;Solteiro(a);M;Não possui deficiência;Branca;Uberlândia;115728BN;2009-1;02/03/2009;Processo Seletivo: Vestibular;Não se aplica;2009;1° Semestre;Formado;29/04/2014;29/04/2014
1855;02/10/1990;Solteiro(a);M;Não possui deficiência;Não declarada;Uberlândia;115728BN;2009-1;02/03/2009;Processo Seletivo: PAIES;Não se aplica;2009;1° Semestre;Formado;18/08/2016;18/08/2016
1856;23/10/1991;Solteiro(a);M;Não possui deficiência;Não declarada;Uberlândia;115728BN;2009-1;02/03/2009;Processo Seletivo: PAIES;Não se aplica;2009;1° Semestre;Desistente Oficial;08/02/2012;
1857;04/08/1981;Solteiro(a);M;Não possui deficiência;Não declarada;Uberlândia;115728BN;2009-1;02/03/2009;Processo Seletivo: Vestibular;Não se aplica;2009;1° Semestre;Desistente Oficial;20/07/2011;
1858;25/06/1991;Não informado;M;Não possui deficiência;Branca;Uberlândia;115728BN;2009-1;02/03/2009;Processo Seletivo: Vestibular;Não se aplica;2009;1° Semestre;Desistente Oficial;30/10/2012;
1859;16/04/1991;Solteiro(a);M;Não possui deficiência;Não declarada;Uberlândia;115728BN;2009-1;02/03/2009;Processo Seletivo: PAIES;Não se aplica;2009;1° Semestre;Desistente Oficial;07/12/2011;
1860;26/02/1991;Divorciado(a);F;;Parda;Uberlândia;115728BN;2009-1;02/03/2009;Processo Seletivo: PAIES;Não se aplica;2009;1° Semestre;Formado;23/07/2015;23/07/2015
1861;24/04/1991;Solteiro(a);M;Não possui deficiência;Não declarada;Uberlândia;115728BN;2009-1;02/03/2009;Processo Seletivo: PAIES;Não se aplica;2009;1° Semestre;Desistente Oficial;29/12/2010;
1862;31/03/1991;Solteiro(a);F;Não possui deficiência;Não declarada;Uberlândia;115728BN;2009-1;02/03/2009;Processo Seletivo: PAIES;Não se aplica;2009;1° Semestre;Desistente Oficial;17/08/2010;
1863;09/04/1991;Solteiro(a);F;Não possui deficiência;Não declarada;Uberlândia;115728BN;2009-1;02/03/2009;Processo Seletivo: PAIES;Não se aplica;2009;1° Semestre;Formado;31/10/2016;31/10/2016
1864;09/01/1992;Casado(a);F;Não possui deficiência;Não declarada;Uberlândia;115728BN;2009-1;02/03/2009;Processo Seletivo: PAIES;Não se aplica;2009;1° Semestre;Jubilamento;;
1865;19/02/1991;Solteiro(a);M;Não possui deficiência;Não declarada;Uberlândia;1452BI;1097A;27/02/2009;Processo Seletivo: PAIES;Não se aplica;2009;1° Semestre;Jubilamento;03/11/2011;
1866;13/06/1991;Solteiro(a);M;Não possui deficiência;Não declarada;Uberlândia;1452BI;1097A;27/02/2009;Processo Seletivo: PAIES;Não se aplica;2009;1° Semestre;Desistente Oficial;14/03/2011;
1867;23/02/1992;Solteiro(a);M;Não possui deficiência;Branca;Uberlândia;1452BI;1097A;27/02/2009;Processo Seletivo: PAIES;Não se aplica;2009;1° Semestre;Formado;20/01/2014;20/01/2014
1868;01/03/1991;Solteiro(a);F;Não possui deficiência;Não declarada;Uberlândia;115728BN;2009-1;01/03/2009;Processo Seletivo: PAIES;Não se aplica;2009;1° Semestre;Abandono;12/06/2012;
1869;23/06/1989;Solteiro(a);F;Não possui deficiência;Branca;Uberlândia;115728BN;2009-1;02/03/2009;Processo Seletivo: Vestibular;Não se aplica;2009;1° Semestre;Desistente Oficial;30/09/2013;
1870;10/09/1991;Solteiro(a);F;Não possui deficiência;Não declarada;Uberlândia;115728BN;2009-1;02/03/2009;Processo Seletivo: PAIES;Não se aplica;2009;1° Semestre;Jubilamento;12/06/2012;
1871;07/08/1983;Solteiro(a);M;Não possui deficiência;Não declarada;Uberlândia;115728BN;2009-1;02/03/2009;Processo Seletivo: Vestibular;Não se aplica;2009;1° Semestre;Desistente Oficial;18/02/2010;
1872;20/02/1992;Solteiro(a);M;Não possui deficiência;Amarela;Uberlândia;115728BN;2009-1;02/03/2009;Processo Seletivo: PAIES;Não se aplica;2009;1° Semestre;Desistente Oficial;23/10/2012;
1873;15/10/1987;Solteiro(a);M;Não possui deficiência;Não declarada;Uberlândia;115728BN;2009-1;02/03/2009;Processo Seletivo: Vestibular;Não se aplica;2009;1° Semestre;Formado;18/04/2013;18/04/2013
1874;17/11/1983;Solteiro(a);M;Não possui deficiência;Parda;Uberlândia;1452BI;2010-2;10/08/2009;Processo Seletivo: Vestibular;Não se aplica;2009;2° Semestre;Transferência Interna;03/04/2014;
1875;01/01/1990;Solteiro(a);M;Não possui deficiência;Não declarada;Uberlândia;1452BI;2012-1;10/08/2009;Processo Seletivo: Vestibular;Não se aplica;2009;2° Semestre;Formado;22/07/2015;22/07/2015
1876;03/12/1989;Solteiro(a);M;Não possui deficiência;Não declarada;Uberlândia;1452BI;2010-2;10/08/2009;Processo Seletivo: Vestibular;Não se aplica;2009;2° Semestre;Desistente Oficial;03/06/2011;
1877;28/01/1984;Solteiro(a);F;Não possui deficiência;Não declarada;Uberlândia;1452BI;1097A;25/03/2009;Processo Seletivo: Port. Dipl. Curso Sup;Não se aplica;2009;1° Semestre;Desistente Oficial;05/05/2010;
1878;30/08/1991;Solteiro(a);M;Não possui deficiência;Branca;Uberlândia;1452BI;1097A;02/03/2009;Processo Seletivo: Vestibular;Não se aplica;2009;1° Semestre;Formado;18/11/2013;18/11/2013
1879;18/07/1991;Solteiro(a);M;Não possui deficiência;Parda;Uberlândia;1452BI;1097A;06/03/2009;Processo Seletivo: PAIES;Não se aplica;2009;1° Semestre;Formado;05/11/2014;08/10/2014
1880;30/05/1990;Solteiro(a);M;Não possui deficiência;Preta/Negra;Uberlândia;1452BI;2010-2;10/08/2009;Processo Seletivo: Vestibular;Não se aplica;2009;2° Semestre;Desistente Oficial;30/09/2013;
1881;26/03/1992;Solteiro(a);M;Não possui deficiência;Não declarada;Uberlândia;1452BI;1097A;10/08/2009;Processo Seletivo: Vestibular;Não se aplica;2009;2° Semestre;Formado;22/08/2015;22/08/2015
1882;09/02/1991;Solteiro(a);M;Não possui deficiência;Não declarada;Uberlândia;1452BI;1097A;10/08/2009;Processo Seletivo: Vestibular;Não se aplica;2009;2° Semestre;Formado;24/02/2015;24/02/2015
1883;23/04/1979;Solteiro(a);M;Não possui deficiência;Não declarada;Uberlândia;1452BI;2010-2;10/08/2009;Processo Seletivo: Vestibular;Não se aplica;2009;2° Semestre;Abandono;13/02/2015;
1884;27/04/1991;Solteiro(a);M;Não possui deficiência;Parda;Uberlândia;1452BI;2010-2;10/08/2009;Processo Seletivo: Vestibular;Não se aplica;2009;2° Semestre;Desistente Oficial;28/02/2015;
1885;21/02/1987;Solteiro(a);M;Não possui deficiência;Parda;Uberlândia;1452BI;1097A;10/08/2009;Processo Seletivo: Vestibular;Não se aplica;2009;2° Semestre;Formado;15/03/2014;15/03/2014
1886;14/10/1991;Solteiro(a);M;Não possui deficiência;Branca;Uberlândia;115728BN;2009-1;10/08/2009;Processo Seletivo: Vestibular;Não se aplica;2009;2° Semestre;Formado;08/07/2016;08/07/2016
1887;01/05/1991;Solteiro(a);M;Não possui deficiência;Não declarada;Uberlândia;1452BI;2010-2;10/08/2009;Processo Seletivo: Vestibular;Não se aplica;2009;2° Semestre;Jubilamento;26/02/2014;
1888;22/06/1990;Solteiro(a);M;Não possui deficiência;Não declarada;Uberlândia;1452BI;1097A;10/08/2009;Processo Seletivo: Vestibular;Não se aplica;2009;2° Semestre;Formado;30/01/2014;15/03/2014
1889;08/09/1984;Solteiro(a);M;Não possui deficiência;Branca;Uberlândia;115728BN;2009-1;10/08/2009;Processo Seletivo: Vestibular;Não se aplica;2009;2° Semestre;Jubilamento;12/06/2012;
1890;06/07/1985;Solteiro(a);M;Não possui deficiência;Parda;Uberlândia;115728BN;2009-1;10/08/2009;Processo Seletivo: Vestibular;Não se aplica;2009;2° Semestre;Jubilamento;21/09/2011;
1891;13/12/1991;Solteiro(a);M;Não possui deficiência;Preta/Negra;Uberlândia;115728BN;2009-1;10/08/2009;Processo Seletivo: Vestibular;Não se aplica;2009;2° Semestre;Desistente Oficial;15/10/2012;
1892;23/03/1991;Casado(a);M;;Não declarada;Uberlândia;115728BN;2009-1;10/08/2009;Processo Seletivo: Vestibular;Não se aplica;2009;2° Semestre;Formado;24/02/2015;24/02/2015
1893;16/06/1989;Solteiro(a);M;Não possui deficiência;Não declarada;Uberlândia;115728BN;2009-1;10/08/2009;Processo Seletivo: Vestibular;Não se aplica;2009;2° Semestre;Formado;22/07/2015;22/07/2015
1894;02/02/1991;Solteiro(a);M;Não possui deficiência;Não declarada;Uberlândia;115728BN;2009-1;10/08/2009;Processo Seletivo: Vestibular;Não se aplica;2009;2° Semestre;Desistente Oficial;11/08/2011;
1895;04/07/1991;Solteiro(a);F;Não possui deficiência;Branca;Uberlândia;115728BN;2009-1;10/08/2009;Processo Seletivo: Vestibular;Não se aplica;2009;2° Semestre;Formado;21/07/2015;21/07/2015
1896;18/08/1991;Solteiro(a);M;Não possui deficiência;Branca;Uberlândia;1452BI;2010-2;10/08/2009;Processo Seletivo: Vestibular;Não se aplica;2009;2° Semestre;Desistente Oficial;19/11/2012;
1897;01/11/1991;Solteiro(a);F;Não possui deficiência;Branca;Uberlândia;1452BI;1097A;10/08/2009;Processo Seletivo: Vestibular;Não se aplica;2009;2° Semestre;Formado;29/09/2014;29/09/2014
1898;01/11/1990;Solteiro(a);M;Não possui deficiência;Não declarada;Uberlândia;115728BN;2016-1;10/08/2009;Processo Seletivo: Vestibular;Não se aplica;2009;2° Semestre;Jubilamento;;
1899;16/12/1990;Casado(a);F;;Branca;Uberlândia;115728BN;2009-1;10/08/2009;Processo Seletivo: Vestibular;Não se aplica;2009;2° Semestre;Transferência Interna;18/08/2011;
1900;16/08/1980;Solteiro(a);M;Não possui deficiência;Branca;Uberlândia;115728BN;2009-1;10/08/2009;Processo Seletivo: Vestibular;Não se aplica;2009;2° Semestre;Desistente Oficial;21/01/2014;
1901;03/12/1984;Solteiro(a);F;Não possui deficiência;Amarela;Uberlândia;115728BN;2009-1;10/08/2009;Processo Seletivo: Vestibular;Não se aplica;2009;2° Semestre;Desistente Oficial;01/10/2013;
1902;24/06/1990;Solteiro(a);M;Não possui deficiência;Preta/Negra;Uberlândia;115728BN;2009-1;10/08/2009;Processo Seletivo: Vestibular;Não se aplica;2009;2° Semestre;Desistente Oficial;09/10/2012;
1903;07/07/1992;Solteiro(a);F;Não possui deficiência;Parda;Uberlândia;115728BN;2009-1;10/08/2009;Processo Seletivo: Vestibular;Não se aplica;2009;2° Semestre;Desistente Oficial;01/10/2013;
1904;29/06/1985;Solteiro(a);M;Não possui deficiência;Branca;Uberlândia;115728BN;2009-1;10/08/2009;Processo Seletivo: Vestibular;Não se aplica;2009;2° Semestre;Formado;30/08/2014;30/08/2014
1905;11/02/1992;Solteiro(a);M;Não possui deficiência;Não declarada;Uberlândia;115728BN;2009-1;10/08/2009;Processo Seletivo: Vestibular;Não se aplica;2009;2° Semestre;Formado;12/02/2015;12/02/2015
1906;28/05/1990;Solteiro(a);M;Não possui deficiência;Não declarada;Uberlândia;115728BN;2009-1;10/08/2009;Processo Seletivo: Vestibular;Não se aplica;2009;2° Semestre;Abandono;13/02/2015;
1907;13/10/1990;Solteiro(a);M;Não possui deficiência;Não declarada;Uberlândia;115728BN;2009-1;10/08/2009;Processo Seletivo: Vestibular;Não se aplica;2009;2° Semestre;Desistente Oficial;25/01/2012;
1908;12/10/1980;Solteiro(a);M;Não possui deficiência;Branca;Uberlândia;115728BN;2009-1;10/08/2009;Processo Seletivo: Vestibular;Não se aplica;2009;2° Semestre;Desistente Oficial;;
1909;23/05/1991;Solteiro(a);M;Não possui deficiência;Não declarada;Uberlândia;115728BN;2009-1;10/08/2009;Processo Seletivo: Vestibular;Não se aplica;2009;2° Semestre;Formado;19/12/2015;19/12/2015
1910;09/08/1990;Solteiro(a);M;Não possui deficiência;Branca;Uberlândia;115728BN;2009-1;10/08/2009;Processo Seletivo: Vestibular;Não se aplica;2009;2° Semestre;Desistente Oficial;28/07/2010;
1911;17/07/1990;Solteiro(a);F;Não possui deficiência;Preta/Negra;Uberlândia;115728BN;2009-1;10/08/2009;Processo Seletivo: Vestibular;Não se aplica;2009;2° Semestre;Desistente Oficial;13/03/2012;
1912;28/04/1990;Solteiro(a);F;Não possui deficiência;Branca;Uberlândia;115728BN;2009-1;10/08/2009;Processo Seletivo: Vestibular;Não se aplica;2009;2° Semestre;Desistente Oficial;31/01/2012;
1913;07/02/1991;Solteiro(a);M;Não possui deficiência;Branca;Uberlândia;115728BN;2009-1;10/08/2009;Processo Seletivo: Vestibular;Não se aplica;2009;2° Semestre;Desistente Oficial;21/07/2011;
1914;22/09/1989;Solteiro(a);M;Não possui deficiência;Não declarada;Uberlândia;115728BN;2009-1;10/08/2009;Processo Seletivo: Vestibular;Não se aplica;2009;2° Semestre;Desistente Oficial;17/03/2014;
1915;15/10/1986;Solteiro(a);M;Não possui deficiência;Branca;Uberlândia;115728BN;2009-1;10/08/2009;Processo Seletivo: Vestibular;Não se aplica;2009;2° Semestre;Desistente Oficial;18/10/2012;
1916;05/06/1991;Solteiro(a);M;Não possui deficiência;Branca;Uberlândia;1452BI;2010-2;21/08/2009;Processo Seletivo: Vestibular;Não se aplica;2009;2° Semestre;Desistente Oficial;30/09/2013;
1917;27/03/1973;Casado(a);M;Não possui deficiência;Branca;Uberlândia;115728BN;2009-1;10/08/2009;Processo Seletivo: Vestibular;Não se aplica;2009;2° Semestre;Jubilamento;06/03/2014;
1918;09/09/1990;Casado(a);M;Não possui deficiência;Não declarada;Uberlândia;115728BN;2009-1;10/08/2009;Processo Seletivo: Vestibular;Não se aplica;2009;2° Semestre;Formado;15/03/2017;15/03/2017
1919;18/02/1990;Solteiro(a);M;Não possui deficiência;Não declarada;Uberlândia;1452BI;2012-1;10/08/2009;Processo Seletivo: Vestibular;Não se aplica;2009;2° Semestre;Formado;02/07/2016;02/07/2016
